meas_mean,meas_min,meas_max,meas_std,n_samples,meas_range,ref_value,bias,corr_mean_ref,corr_min_ref,corr_max_ref
6.421666666666667,6.17,6.57,0.14105554461511494,6,0.40000000000000036,3.4,-3.021666666666667,0.7310300308872466,0.725500905105548,0.730291083609518
6.276666666666666,5.87,6.6,0.2416333310341658,6,0.7299999999999995,3.42,-2.8566666666666665,0.7310300308872466,0.725500905105548,0.730291083609518
6.239999999999999,5.92,6.5,0.23366642891095837,6,0.5800000000000001,3.42,-2.8199999999999994,0.7310300308872466,0.725500905105548,0.730291083609518
5.946666666666666,4.71,6.29,0.6160086579478138,6,1.58,3.48,-2.4666666666666663,0.7310300308872466,0.725500905105548,0.730291083609518
5.503333333333334,5.2,5.91,0.27688746209726917,6,0.71,3.7,-1.8033333333333337,0.7310300308872466,0.725500905105548,0.730291083609518
4.805,4.29,5.03,0.2665145399410699,6,0.7400000000000002,3.94,-0.8649999999999998,0.7310300308872466,0.725500905105548,0.730291083609518
4.338333333333334,3.48,5.11,0.6665858284322181,6,1.6300000000000003,3.72,-0.6183333333333336,0.7310300308872466,0.725500905105548,0.730291083609518
2.7099999999999995,2.07,3.82,0.6978825116020603,6,1.75,3.22,0.5100000000000007,0.7310300308872466,0.725500905105548,0.730291083609518
1.9716666666666667,1.57,2.6,0.3842091444339485,6,1.03,2.93,0.9583333333333335,0.7310300308872466,0.725500905105548,0.730291083609518
2.9033333333333338,2.64,3.18,0.2487301080823684,6,0.54,2.71,-0.1933333333333338,0.7310300308872466,0.725500905105548,0.730291083609518
3.0216666666666665,2.75,3.49,0.24758163636802044,6,0.7400000000000002,2.61,-0.4116666666666666,0.7310300308872466,0.725500905105548,0.730291083609518
3.03,2.8,3.23,0.15283978539634258,6,0.43000000000000016,2.75,-0.2799999999999998,0.7310300308872466,0.725500905105548,0.730291083609518
2.861666666666667,2.76,2.95,0.06853223086013392,6,0.1900000000000004,2.9,0.03833333333333311,0.7310300308872466,0.725500905105548,0.730291083609518
2.7583333333333333,2.46,3.26,0.30036089403693483,6,0.7999999999999998,3.03,0.2716666666666665,0.7310300308872466,0.725500905105548,0.730291083609518
4.158333333333334,3.6,4.69,0.41470069528114684,6,1.0900000000000003,3.37,-0.788333333333334,0.7310300308872466,0.725500905105548,0.730291083609518
5.108333333333333,4.84,5.65,0.2941711519960222,6,0.8100000000000005,3.76,-1.3483333333333336,0.7310300308872466,0.725500905105548,0.730291083609518
4.891666666666667,4.46,5.69,0.48064193186473725,6,1.2300000000000004,4.52,-0.37166666666666703,0.7310300308872466,0.725500905105548,0.730291083609518
4.741666666666666,4.48,4.93,0.18411047408191256,6,0.4499999999999993,5.25,0.5083333333333337,0.7310300308872466,0.725500905105548,0.730291083609518
4.9383333333333335,4.78,5.06,0.10740887610745518,6,0.27999999999999936,5.55,0.6116666666666664,0.7310300308872466,0.725500905105548,0.730291083609518
5.073333333333333,4.76,5.33,0.21115555087817767,6,0.5700000000000003,5.58,0.5066666666666668,0.7310300308872466,0.725500905105548,0.730291083609518
5.536666666666666,5.29,5.76,0.17761381327663278,6,0.46999999999999975,5.57,0.0333333333333341,0.7310300308872466,0.725500905105548,0.730291083609518
6.215,5.8,6.65,0.3754863512832391,6,0.8500000000000005,5.61,-0.6049999999999995,0.7310300308872466,0.725500905105548,0.730291083609518
